StructuredDataCapture : Validation Results
=========================================

err = 269, warn = 202, info = 34
$--
Generated $--. FHIR version $-- for hl7.fhir.uv.sdc#$-- (canonical = http://hl7.org/fhir/uv/sdc)
 Build Errors : 0 / 0 / 0
 fsh-generated/resources/Bundle-map-population-example : 4 / 7 / 11
ERROR: Questionnaire/questionnaire-sdc-profile-example-context-expression: Questionnaire.extension[1]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-profile-example-context-expression: Questionnaire.extension[0].value.ofType(Coding): Unknown Code System 'http://hl7.org/fhir/version-algorithm'
ERROR: Questionnaire/questionnaire-sdc-profile-example-context-expression: Questionnaire.extension[0].value.ofType(Coding).system: URL value 'http://hl7.org/fhir/version-algorithm' does not resolve
== fsh-generated/resources/Questionnaire-questionnaire-sdc-profile-example-cqf-PHQ9.json ==
ERROR: Questionnaire/questionnaire-sdc-profile-example-cqf-PHQ9: Questionnaire.extension[0]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-profile-example-cqf-PHQ9: Questionnaire.extension[0].url: Value is 'http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D' but is fixed to 'http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm[x]' in the profile http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm[x]|4.0.1#Extension.url
ERROR: Questionnaire/questionnaire-sdc-profile-example-cqf-PHQ9: Questionnaire.extension[0].value.ofType(Coding): Unknown Code System 'http://hl7.org/fhir/version-algorithm'
ERROR: Questionnaire/questionnaire-sdc-profile-example-cqf-PHQ9: Questionnaire.extension[0].value.ofType(Coding).system: URL value 'http://hl7.org/fhir/version-algorithm' does not resolve
ERROR: Questionnaire/questionnaire-sdc-profile-example-cqf-PHQ9: Questionnaire: Constraint failed: sdc-2: 'If version is present, versionAlgorithm must be present.' (defined in http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnairecommon)
== fsh-generated/resources/Questionnaire-questionnaire-sdc-profile-example-form-behavior.json ==
ERROR: Questionnaire/questionnaire-sdc-profile-example-form-behavior: Questionnaire.extension[0]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-profile-example-form-behavior: Questionnaire.extension[1]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-profile-example-form-behavior: Questionnaire.extension[2]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-profile-example-form-behavior: Questionnaire.extension[3]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-profile-example-form-behavior: Questionnaire.extension[4]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-profile-example-form-behavior: Questionnaire.extension[5]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-profile-example-form-behavior: Questionnaire.extension[6]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-profile-example-form-behavior: Questionnaire.extension[0].value.ofType(Coding): Unknown Code System 'http://hl7.org/fhir/version-algorithm'
ERROR: Questionnaire/questionnaire-sdc-profile-example-form-behavior: Questionnaire.extension[0].value.ofType(Coding).system: URL value 'http://hl7.org/fhir/version-algorithm' does not resolve
== fsh-generated/resources/Questionnaire-questionnaire-sdc-profile-example-framingham-hchd-lhc.json ==
ERROR: Questionnaire/questionnaire-sdc-profile-example-framingham-hchd-lhc: Questionnaire.extension[0]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-profile-example-framingham-hchd-lhc: Questionnaire.extension[1]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-profile-example-framingham-hchd-lhc: Questionnaire.extension[2]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-profile-example-framingham-hchd-lhc: Questionnaire.extension[3]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-profile-example-framingham-hchd-lhc: Questionnaire.extension[4]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-profile-example-framingham-hchd-lhc: Questionnaire.extension[5]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-profile-example-framingham-hchd-lhc: Questionnaire.extension[6]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-profile-example-framingham-hchd-lhc: Questionnaire.extension[7]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-profile-example-framingham-hchd-lhc: Questionnaire.extension[8]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-profile-example-framingham-hchd-lhc: Questionnaire.extension[9]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-profile-example-framingham-hchd-lhc: Questionnaire.extension[10]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-profile-example-framingham-hchd-lhc: Questionnaire.extension[11]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-profile-example-framingham-hchd-lhc: Questionnaire.extension[12]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-profile-example-framingham-hchd-lhc: Questionnaire.extension[13]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-profile-example-framingham-hchd-lhc: Questionnaire.extension[14]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-profile-example-framingham-hchd-lhc: Questionnaire.extension[15]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-profile-example-framingham-hchd-lhc: Questionnaire.extension[0].value.ofType(Coding): Unknown Code System 'http://hl7.org/fhir/version-algorithm'
ERROR: Questionnaire/questionnaire-sdc-profile-example-framingham-hchd-lhc: Questionnaire.extension[0].value.ofType(Coding).system: URL value 'http://hl7.org/fhir/version-algorithm' does not resolve
== fsh-generated/resources/Questionnaire-questionnaire-sdc-profile-example-hunger-vital-signs.json ==
ERROR: Questionnaire/questionnaire-sdc-profile-example-hunger-vital-signs: Questionnaire.extension[0]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-profile-example-hunger-vital-signs: Questionnaire.extension[1]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-profile-example-hunger-vital-signs: Questionnaire.extension[2]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-profile-example-hunger-vital-signs: Questionnaire.extension[3]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-profile-example-hunger-vital-signs: Questionnaire.extension[4]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-profile-example-hunger-vital-signs: Questionnaire.extension[5]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-profile-example-hunger-vital-signs: Questionnaire.extension[0].value.ofType(Coding): Unknown Code System 'http://hl7.org/fhir/version-algorithm'
ERROR: Questionnaire/questionnaire-sdc-profile-example-hunger-vital-signs: Questionnaire.extension[0].value.ofType(Coding).system: URL value 'http://hl7.org/fhir/version-algorithm' does not resolve
== fsh-generated/resources/Questionnaire-questionnaire-sdc-profile-example-image-options.json ==
ERROR: Questionnaire/questionnaire-sdc-profile-example-image-options: Questionnaire.extension[0]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-profile-example-image-options: Questionnaire.extension[0].url: Value is 'http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D' but is fixed to 'http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm[x]' in the profile http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm[x]|4.0.1#Extension.url
ERROR: Questionnaire/questionnaire-sdc-profile-example-image-options: Questionnaire.extension[0].value.ofType(Coding): Unknown Code System 'http://hl7.org/fhir/version-algorithm'
ERROR: Questionnaire/questionnaire-sdc-profile-example-image-options: Questionnaire.extension[0].value.ofType(Coding).system: URL value 'http://hl7.org/fhir/version-algorithm' does not resolve
ERROR: Questionnaire/questionnaire-sdc-profile-example-image-options: Questionnaire.item[0].answerOption[1].value.ofType(Coding).display.extension[0].value.ofType(string): The extension http://hl7.org/fhir/StructureDefinition/referencesContained is not allowed to be used at this point (allowed = e:Expression; this element is [Coding.display.extension.value, Coding.display.extension.value.ofType(string), Coding.display.extension.valuestring, Extension.value, Extension.value.ofType(string), Extension.valuestring, Questionnaire.item.answerOption.value.ofType(Coding).display.extension.value.ofType(string), string, string.extension.value, string.extension.value.ofType(string), string.extension.valuestring])
ERROR: Questionnaire/questionnaire-sdc-profile-example-image-options: Questionnaire.item[0].answerOption[2].value.ofType(Coding).display.extension[0].value.ofType(string): The extension http://hl7.org/fhir/StructureDefinition/referencesContained is not allowed to be used at this point (allowed = e:Expression; this element is [Coding.display.extension.value, Coding.display.extension.value.ofType(string), Coding.display.extension.valuestring, Extension.value, Extension.value.ofType(string), Extension.valuestring, Questionnaire.item.answerOption.value.ofType(Coding).display.extension.value.ofType(string), string, string.extension.value, string.extension.value.ofType(string), string.extension.valuestring])
ERROR: Questionnaire/questionnaire-sdc-profile-example-image-options: Questionnaire: Constraint failed: sdc-2: 'If version is present, versionAlgorithm must be present.' (defined in http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnairecommon)
== fsh-generated/resources/Questionnaire-questionnaire-sdc-profile-example-item-weight.json ==
ERROR: Questionnaire/questionnaire-sdc-profile-example-item-weight: Questionnaire.extension[0]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-profile-example-item-weight: Questionnaire.extension[0].url: Value is 'http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D' but is fixed to 'http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm[x]' in the profile http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm[x]|4.0.1#Extension.url
ERROR: Questionnaire/questionnaire-sdc-profile-example-item-weight: Questionnaire.extension[0].value.ofType(Coding): Unknown Code System 'http://hl7.org/fhir/version-algorithm'
ERROR: Questionnaire/questionnaire-sdc-profile-example-item-weight: Questionnaire.extension[0].value.ofType(Coding).system: URL value 'http://hl7.org/fhir/version-algorithm' does not resolve
ERROR: Questionnaire/questionnaire-sdc-profile-example-item-weight: Questionnaire: Constraint failed: sdc-2: 'If version is present, versionAlgorithm must be present.' (defined in http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnairecommon)
== fsh-generated/resources/Questionnaire-questionnaire-sdc-profile-example-loinc.json ==
ERROR: Questionnaire/questionnaire-sdc-profile-example-loinc: Questionnaire.extension[0]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-profile-example-loinc: Questionnaire.extension[1]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-profile-example-loinc: Questionnaire.extension[0].value.ofType(Coding): Unknown Code System 'http://hl7.org/fhir/version-algorithm'
ERROR: Questionnaire/questionnaire-sdc-profile-example-loinc: Questionnaire.extension[0].value.ofType(Coding).system: URL value 'http://hl7.org/fhir/version-algorithm' does not resolve
ERROR: Questionnaire/questionnaire-sdc-profile-example-loinc: Questionnaire.extension[1]: The extension http://hl7.org/fhir/StructureDefinition/preferredTerminologyServer could not be found so is not allowed here
ERROR: Questionnaire/questionnaire-sdc-profile-example-loinc: Questionnaire.extension[1].url: URL value 'http://hl7.org/fhir/StructureDefinition/preferredTerminologyServer' does not resolve
ERROR: ValueSet.where(id = 'll2654-3'): Cannot invoke "org.hl7.fhir.r4.model.Extension.getValue()" because the return value of "org.hl7.fhir.r4.model.Extension.getExtensionByUrl(String)" is null
ERROR: ValueSet.where(id = 'll2655-0'): Cannot invoke "org.hl7.fhir.r4.model.Extension.getValue()" because the return value of "org.hl7.fhir.r4.model.Extension.getExtensionByUrl(String)" is null
ERROR: ValueSet.where(id = 'll2659-2'): Cannot invoke "org.hl7.fhir.r4.model.Extension.getValue()" because the return value of "org.hl7.fhir.r4.model.Extension.getExtensionByUrl(String)" is null
== fsh-generated/resources/Questionnaire-questionnaire-sdc-profile-example-multi-subject.json ==
ERROR: Questionnaire/questionnaire-sdc-profile-example-multi-subject: Questionnaire.extension[0]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-profile-example-multi-subject: Questionnaire.extension[1]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-profile-example-multi-subject: Questionnaire.extension[2]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-profile-example-multi-subject: Questionnaire.extension[0].value.ofType(Coding): Unknown Code System 'http://hl7.org/fhir/version-algorithm'
ERROR: Questionnaire/questionnaire-sdc-profile-example-multi-subject: Questionnaire.extension[0].value.ofType(Coding).system: URL value 'http://hl7.org/fhir/version-algorithm' does not resolve
== fsh-generated/resources/Questionnaire-questionnaire-sdc-profile-example-render.json ==
ERROR: Questionnaire/questionnaire-sdc-profile-example-render: Questionnaire.extension[0]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-profile-example-render: Questionnaire.extension[0].url: Value is 'http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D' but is fixed to 'http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm[x]' in the profile http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm[x]|4.0.1#Extension.url
ERROR: Questionnaire/questionnaire-sdc-profile-example-render: Questionnaire.extension[0].value.ofType(Coding): Unknown Code System 'http://hl7.org/fhir/version-algorithm'
ERROR: Questionnaire/questionnaire-sdc-profile-example-render: Questionnaire.extension[0].value.ofType(Coding).system: URL value 'http://hl7.org/fhir/version-algorithm' does not resolve
ERROR: Questionnaire/questionnaire-sdc-profile-example-render: Questionnaire: Constraint failed: sdc-2: 'If version is present, versionAlgorithm must be present.' (defined in http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnairecommon)
ERROR: ValueSet.where(id = 'LL2821-8'): Cannot invoke "org.hl7.fhir.r4.model.Extension.getValue()" because the return value of "org.hl7.fhir.r4.model.Extension.getExtensionByUrl(String)" is null
== fsh-generated/resources/Questionnaire-questionnaire-sdc-profile-example-ussg-fht.json ==
ERROR: Questionnaire/questionnaire-sdc-profile-example-ussg-fht: Questionnaire.extension[0]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-profile-example-ussg-fht: Questionnaire.extension[0].url: Value is 'http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D' but is fixed to 'http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm[x]' in the profile http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm[x]|4.0.1#Extension.url
ERROR: Questionnaire/questionnaire-sdc-profile-example-ussg-fht: Questionnaire.extension[0].value.ofType(Coding): Unknown Code System 'http://hl7.org/fhir/version-algorithm'
ERROR: Questionnaire/questionnaire-sdc-profile-example-ussg-fht: Questionnaire.extension[0].value.ofType(Coding).system: URL value 'http://hl7.org/fhir/version-algorithm' does not resolve
ERROR: Questionnaire/questionnaire-sdc-profile-example-ussg-fht: Questionnaire: Constraint failed: sdc-2: 'If version is present, versionAlgorithm must be present.' (defined in http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnairecommon)
== fsh-generated/resources/Questionnaire-questionnaire-sdc-profile-example-weight-height-tracking-panel.json ==
ERROR: Questionnaire/questionnaire-sdc-profile-example-weight-height-tracking-panel: Questionnaire.extension[0]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-profile-example-weight-height-tracking-panel: Questionnaire.extension[1]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-profile-example-weight-height-tracking-panel: Questionnaire.extension[2]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-profile-example-weight-height-tracking-panel: Questionnaire.extension[3]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-profile-example-weight-height-tracking-panel: Questionnaire.extension[0].value.ofType(Coding): Unknown Code System 'http://hl7.org/fhir/version-algorithm'
ERROR: Questionnaire/questionnaire-sdc-profile-example-weight-height-tracking-panel: Questionnaire.extension[0].value.ofType(Coding).system: URL value 'http://hl7.org/fhir/version-algorithm' does not resolve
== fsh-generated/resources/Questionnaire-questionnaire-sdc-test-all-data-types.json ==
ERROR: Questionnaire/questionnaire-sdc-test-all-data-types: Questionnaire.extension[0]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-test-all-data-types: Questionnaire.extension[0].url: Value is 'http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D' but is fixed to 'http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm[x]' in the profile http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm[x]|4.0.1#Extension.url
ERROR: Questionnaire/questionnaire-sdc-test-all-data-types: Questionnaire.extension[0].value.ofType(Coding): Unknown Code System 'http://hl7.org/fhir/version-algorithm'
ERROR: Questionnaire/questionnaire-sdc-test-all-data-types: Questionnaire.extension[0].value.ofType(Coding).system: URL value 'http://hl7.org/fhir/version-algorithm' does not resolve
ERROR: Questionnaire/questionnaire-sdc-test-all-data-types: Questionnaire: Constraint failed: sdc-2: 'If version is present, versionAlgorithm must be present.' (defined in http://hl7.org/fhir/uv/sdc/StructureDefinition/sdc-questionnairecommon)
== fsh-generated/resources/Questionnaire-questionnaire-sdc-test-enableWhen.json ==
ERROR: Questionnaire/questionnaire-sdc-test-enableWhen: Questionnaire.extension[0]: Slicing cannot be evaluated: Problem with use of resolve() - profile [CanonicalType[http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D]] on Questionnaire.extension:versionAlgorithm could not be resolved (@char 1)
ERROR: Questionnaire/questionnaire-sdc-test-enableWhen: Questionnaire.extension[0].url: Value is 'http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm%5Bx%5D' but is fixed to 'http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm[x]' in the profile http://hl7.org/fhir/5.0/StructureDefinition/extension-Questionnaire.versionAlgorithm[x]|4.0.1#Extension.url
